customer_id,age,age_group,job,marital,education,default,balance,balance_band,housing,loan,contact,day,month,period,duration,campaign,campaign_band,pdays,previous,poutcome,contacted,engaged,warm_lead,converted,y
C18251,50,50-59,technician,married,tertiary,no,3337,1k-4.9k,yes,yes,telephone,31,jul,2026-07,24,14,4+ contacts,-1,0,unknown,1,0,0,0,no
C18252,43,40-49,admin.,married,secondary,no,0,0-999,no,no,cellular,31,jul,2026-07,408,8,4+ contacts,-1,0,unknown,1,1,1,0,no
C18253,35,30-39,management,married,tertiary,no,11,0-999,no,no,cellular,31,jul,2026-07,22,19,4+ contacts,-1,0,unknown,1,0,0,0,no
C18254,27,18-29,services,single,secondary,no,0,0-999,yes,no,cellular,31,jul,2026-07,35,6,4+ contacts,-1,0,unknown,1,0,0,0,no
C18255,30,30-39,admin.,married,secondary,no,116,0-999,yes,no,cellular,31,jul,2026-07,15,19,4+ contacts,-1,0,unknown,1,0,0,0,no
C18256,39,30-39,admin.,married,secondary,no,70,0-999,yes,no,cellular,31,jul,2026-07,13,11,4+ contacts,-1,0,unknown,1,0,0,0,no
C18257,56,50-59,management,married,tertiary,no,25290,5k+,no,no,cellular,31,jul,2026-07,81,12,4+ contacts,-1,0,unknown,1,0,0,0,no
C18258,54,50-59,management,married,tertiary,no,1938,1k-4.9k,yes,no,telephone,31,jul,2026-07,81,7,4+ contacts,-1,0,unknown,1,0,0,0,no
C18259,44,40-49,management,single,tertiary,no,670,0-999,yes,no,cellular,31,jul,2026-07,435,6,4+ contacts,-1,0,unknown,1,1,1,0,no
C18260,53,50-59,entrepreneur,married,tertiary,no,17410,5k+,no,no,cellular,31,jul,2026-07,59,6,4+ contacts,-1,0,unknown,1,0,0,0,no
C18261,45,40-49,blue-collar,married,secondary,no,726,0-999,yes,no,cellular,31,jul,2026-07,175,6,4+ contacts,-1,0,unknown,1,0,0,0,no
C18262,41,40-49,services,married,unknown,no,5980,5k+,yes,no,cellular,31,jul,2026-07,150,3,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18263,46,40-49,technician,married,secondary,no,5681,5k+,no,no,telephone,31,jul,2026-07,43,5,4+ contacts,-1,0,unknown,1,0,0,0,no
C18264,59,50-59,management,divorced,tertiary,no,0,0-999,yes,no,cellular,31,jul,2026-07,52,8,4+ contacts,-1,0,unknown,1,0,0,0,no
C18265,56,50-59,management,married,secondary,no,208,0-999,no,yes,telephone,31,jul,2026-07,84,6,4+ contacts,-1,0,unknown,1,0,0,0,no
C18266,45,40-49,management,divorced,secondary,no,51,0-999,yes,no,cellular,31,jul,2026-07,67,8,4+ contacts,-1,0,unknown,1,0,0,0,no
C18267,58,50-59,management,married,tertiary,no,0,0-999,no,no,cellular,31,jul,2026-07,85,4,4+ contacts,-1,0,unknown,1,0,0,0,no
C18268,38,30-39,unemployed,married,primary,no,311,0-999,no,no,telephone,31,jul,2026-07,80,11,4+ contacts,-1,0,unknown,1,0,0,0,no
C18269,34,30-39,management,married,tertiary,no,82,0-999,no,no,cellular,31,jul,2026-07,134,5,4+ contacts,-1,0,unknown,1,0,0,0,no
C18270,43,40-49,admin.,married,secondary,no,1996,1k-4.9k,no,yes,cellular,31,jul,2026-07,34,3,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18271,46,40-49,management,married,secondary,no,1114,1k-4.9k,no,no,cellular,31,jul,2026-07,87,8,4+ contacts,-1,0,unknown,1,0,0,0,no
C18272,48,40-49,management,married,tertiary,no,10347,5k+,yes,no,cellular,31,jul,2026-07,153,6,4+ contacts,-1,0,unknown,1,0,0,0,no
C18273,54,50-59,services,married,secondary,no,2061,1k-4.9k,yes,no,telephone,31,jul,2026-07,301,7,4+ contacts,-1,0,unknown,1,1,1,0,no
C18274,59,50-59,blue-collar,married,primary,no,80,0-999,yes,no,telephone,31,jul,2026-07,46,21,4+ contacts,-1,0,unknown,1,0,0,0,no
C18275,59,50-59,retired,married,unknown,no,201,0-999,no,no,cellular,31,jul,2026-07,69,7,4+ contacts,-1,0,unknown,1,0,0,0,no
C18276,41,40-49,management,single,secondary,no,1138,1k-4.9k,no,no,cellular,31,jul,2026-07,283,18,4+ contacts,-1,0,unknown,1,1,1,0,no
C18277,38,30-39,technician,married,secondary,yes,0,0-999,no,yes,cellular,31,jul,2026-07,44,28,4+ contacts,-1,0,unknown,1,0,0,0,no
C18278,41,40-49,technician,single,secondary,no,3023,1k-4.9k,no,no,cellular,31,jul,2026-07,616,3,2-3 contacts,-1,0,unknown,1,1,1,0,no
C18279,46,40-49,admin.,married,secondary,no,526,0-999,no,yes,cellular,31,jul,2026-07,251,3,2-3 contacts,-1,0,unknown,1,1,1,0,no
C18280,59,50-59,blue-collar,divorced,primary,no,4399,1k-4.9k,yes,no,telephone,31,jul,2026-07,69,8,4+ contacts,-1,0,unknown,1,0,0,0,no
C18281,48,40-49,blue-collar,married,primary,no,816,0-999,yes,no,cellular,31,jul,2026-07,114,7,4+ contacts,-1,0,unknown,1,0,0,0,no
C18282,44,40-49,services,married,secondary,no,0,0-999,no,no,cellular,31,jul,2026-07,160,5,4+ contacts,-1,0,unknown,1,0,0,0,no
C18283,43,40-49,admin.,married,secondary,no,352,0-999,no,yes,cellular,31,jul,2026-07,165,4,4+ contacts,-1,0,unknown,1,0,0,0,no
C18284,27,18-29,technician,single,secondary,no,0,0-999,no,no,cellular,31,jul,2026-07,13,3,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18285,42,40-49,self-employed,married,tertiary,no,0,0-999,yes,no,telephone,31,jul,2026-07,650,19,4+ contacts,-1,0,unknown,1,1,1,0,no
C18286,37,30-39,blue-collar,married,secondary,no,417,0-999,no,no,cellular,31,jul,2026-07,1212,5,4+ contacts,-1,0,unknown,1,1,1,0,no
C18287,49,40-49,retired,divorced,secondary,no,224,0-999,no,yes,cellular,31,jul,2026-07,79,4,4+ contacts,-1,0,unknown,1,0,0,0,no
C18288,53,50-59,retired,married,primary,no,118,0-999,no,no,telephone,31,jul,2026-07,176,5,4+ contacts,-1,0,unknown,1,0,0,0,no
C18289,37,30-39,admin.,single,secondary,no,483,0-999,no,no,cellular,31,jul,2026-07,11,11,4+ contacts,-1,0,unknown,1,0,0,0,no
C18290,35,30-39,technician,single,secondary,no,161,0-999,yes,yes,cellular,31,jul,2026-07,175,4,4+ contacts,-1,0,unknown,1,0,0,0,no
C18291,38,30-39,admin.,married,tertiary,no,1209,1k-4.9k,no,no,cellular,31,jul,2026-07,98,5,4+ contacts,-1,0,unknown,1,0,0,0,no
C18292,47,40-49,entrepreneur,married,secondary,no,404,0-999,no,no,telephone,31,jul,2026-07,125,7,4+ contacts,-1,0,unknown,1,0,0,0,no
C18293,30,30-39,management,single,tertiary,no,47,0-999,no,yes,cellular,31,jul,2026-07,11,17,4+ contacts,-1,0,unknown,1,0,0,0,no
C18294,58,50-59,blue-collar,married,primary,no,0,0-999,yes,no,cellular,31,jul,2026-07,5,25,4+ contacts,-1,0,unknown,1,0,0,0,no
C18295,33,30-39,entrepreneur,married,tertiary,no,1636,1k-4.9k,no,no,cellular,31,jul,2026-07,8,25,4+ contacts,-1,0,unknown,1,0,0,0,no
C18296,45,40-49,management,married,tertiary,no,385,0-999,no,yes,cellular,31,jul,2026-07,12,16,4+ contacts,-1,0,unknown,1,0,0,0,no
C18297,36,30-39,self-employed,single,tertiary,no,1240,1k-4.9k,no,no,cellular,31,jul,2026-07,812,3,2-3 contacts,-1,0,unknown,1,1,1,1,yes
C18298,35,30-39,technician,single,tertiary,no,6763,5k+,no,no,telephone,31,jul,2026-07,23,4,4+ contacts,-1,0,unknown,1,0,0,0,no
C18299,28,18-29,management,single,tertiary,no,1837,1k-4.9k,yes,no,telephone,31,jul,2026-07,49,3,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18300,42,40-49,admin.,married,secondary,no,3842,1k-4.9k,no,no,cellular,31,jul,2026-07,130,4,4+ contacts,-1,0,unknown,1,0,0,0,no
C18301,46,40-49,admin.,single,secondary,no,272,0-999,no,no,cellular,31,jul,2026-07,149,4,4+ contacts,-1,0,unknown,1,0,0,0,no
C18302,41,40-49,management,single,tertiary,no,0,0-999,no,no,cellular,31,jul,2026-07,24,4,4+ contacts,-1,0,unknown,1,0,0,0,no
C18303,34,30-39,technician,single,tertiary,no,-554,Negative,yes,yes,cellular,31,jul,2026-07,68,3,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18304,45,40-49,blue-collar,married,primary,no,-60,Negative,no,no,cellular,31,jul,2026-07,110,4,4+ contacts,-1,0,unknown,1,0,0,0,no
C18305,46,40-49,management,married,tertiary,no,1139,1k-4.9k,no,no,cellular,31,jul,2026-07,466,4,4+ contacts,-1,0,unknown,1,1,1,0,no
C18306,51,50-59,blue-collar,married,primary,no,63,0-999,yes,yes,cellular,31,jul,2026-07,87,4,4+ contacts,-1,0,unknown,1,0,0,0,no
C18307,45,40-49,admin.,married,secondary,no,194,0-999,no,no,cellular,31,jul,2026-07,517,4,4+ contacts,-1,0,unknown,1,1,1,0,no
C18308,23,18-29,housemaid,married,tertiary,no,1226,1k-4.9k,no,no,cellular,31,jul,2026-07,350,4,4+ contacts,-1,0,unknown,1,1,1,0,no
C18309,47,40-49,management,married,unknown,no,4567,1k-4.9k,no,no,telephone,31,jul,2026-07,921,4,4+ contacts,-1,0,unknown,1,1,1,0,no
C18310,48,40-49,retired,married,primary,no,1591,1k-4.9k,no,no,cellular,31,jul,2026-07,217,4,4+ contacts,-1,0,unknown,1,1,1,0,no
C18311,35,30-39,blue-collar,divorced,primary,no,1792,1k-4.9k,yes,no,cellular,31,jul,2026-07,630,6,4+ contacts,-1,0,unknown,1,1,1,1,yes
C18312,50,50-59,unemployed,divorced,tertiary,no,64,0-999,no,no,cellular,31,jul,2026-07,81,6,4+ contacts,-1,0,unknown,1,0,0,0,no
C18313,37,30-39,management,married,unknown,yes,62,0-999,yes,no,cellular,31,jul,2026-07,85,4,4+ contacts,-1,0,unknown,1,0,0,0,no
C18314,40,40-49,admin.,single,secondary,no,816,0-999,no,no,cellular,31,jul,2026-07,114,8,4+ contacts,-1,0,unknown,1,0,0,0,no
C18315,35,30-39,services,married,secondary,no,1694,1k-4.9k,no,yes,cellular,31,jul,2026-07,55,6,4+ contacts,-1,0,unknown,1,0,0,0,no
C18316,50,50-59,blue-collar,married,secondary,no,37,0-999,yes,yes,cellular,31,jul,2026-07,28,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18317,53,50-59,blue-collar,married,primary,no,880,0-999,no,no,cellular,31,jul,2026-07,207,4,4+ contacts,-1,0,unknown,1,1,1,0,no
C18318,37,30-39,entrepreneur,married,primary,no,62,0-999,no,no,cellular,31,jul,2026-07,404,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C18319,39,30-39,services,divorced,secondary,no,42,0-999,no,no,cellular,31,jul,2026-07,75,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18320,50,50-59,blue-collar,married,unknown,no,2284,1k-4.9k,yes,no,telephone,31,jul,2026-07,1088,17,4+ contacts,-1,0,unknown,1,1,1,1,yes
C18321,55,50-59,technician,married,secondary,no,264,0-999,yes,yes,cellular,31,jul,2026-07,1150,5,4+ contacts,-1,0,unknown,1,1,1,1,yes
C18322,56,50-59,technician,married,unknown,no,689,0-999,no,no,cellular,31,jul,2026-07,232,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C18323,57,50-59,management,married,tertiary,no,179,0-999,no,no,cellular,31,jul,2026-07,190,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C18324,52,50-59,blue-collar,single,secondary,no,-477,Negative,no,no,cellular,31,jul,2026-07,37,4,4+ contacts,-1,0,unknown,1,0,0,0,no
C18325,37,30-39,technician,married,secondary,no,703,0-999,no,no,cellular,31,jul,2026-07,92,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18326,31,30-39,admin.,married,secondary,no,377,0-999,no,no,cellular,31,jul,2026-07,384,4,4+ contacts,-1,0,unknown,1,1,1,0,no
C18327,50,50-59,technician,married,secondary,no,1518,1k-4.9k,no,yes,cellular,31,jul,2026-07,321,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C18328,36,30-39,management,married,tertiary,no,-381,Negative,yes,no,cellular,31,jul,2026-07,30,29,4+ contacts,-1,0,unknown,1,0,0,0,no
C18329,37,30-39,technician,married,tertiary,no,7,0-999,yes,yes,cellular,31,jul,2026-07,18,10,4+ contacts,-1,0,unknown,1,0,0,0,no
C18330,47,40-49,blue-collar,married,secondary,no,1968,1k-4.9k,yes,no,cellular,31,jul,2026-07,394,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C18331,42,40-49,admin.,single,tertiary,no,634,0-999,no,no,cellular,31,jul,2026-07,451,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C18332,53,50-59,entrepreneur,married,unknown,no,28,0-999,no,no,cellular,31,jul,2026-07,117,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18333,46,40-49,blue-collar,married,secondary,no,870,0-999,no,yes,cellular,31,jul,2026-07,87,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18334,41,40-49,blue-collar,married,secondary,no,750,0-999,yes,no,cellular,31,jul,2026-07,207,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C18335,40,40-49,entrepreneur,divorced,tertiary,no,992,0-999,yes,no,cellular,31,jul,2026-07,196,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C18336,44,40-49,technician,divorced,primary,no,538,0-999,no,no,cellular,31,jul,2026-07,196,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C18337,37,30-39,technician,married,secondary,no,1063,1k-4.9k,yes,no,cellular,31,jul,2026-07,413,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C18338,37,30-39,blue-collar,married,primary,no,153,0-999,no,yes,cellular,31,jul,2026-07,15,26,4+ contacts,-1,0,unknown,1,0,0,0,no
C18339,39,30-39,services,married,secondary,no,124,0-999,yes,no,cellular,31,jul,2026-07,81,5,4+ contacts,-1,0,unknown,1,0,0,0,no
C18340,41,40-49,technician,married,secondary,no,799,0-999,no,no,cellular,31,jul,2026-07,125,6,4+ contacts,-1,0,unknown,1,0,0,0,no
C18341,42,40-49,management,married,tertiary,no,4617,1k-4.9k,yes,no,cellular,31,jul,2026-07,543,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C18342,33,30-39,self-employed,married,secondary,no,0,0-999,yes,no,cellular,31,jul,2026-07,14,23,4+ contacts,-1,0,unknown,1,0,0,0,no
C18343,55,50-59,housemaid,divorced,unknown,no,603,0-999,no,no,telephone,31,jul,2026-07,91,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18344,32,30-39,entrepreneur,single,primary,no,1770,1k-4.9k,no,yes,cellular,31,jul,2026-07,70,6,4+ contacts,-1,0,unknown,1,0,0,0,no
C18345,48,40-49,blue-collar,married,secondary,no,-404,Negative,yes,no,cellular,31,jul,2026-07,130,3,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18346,35,30-39,services,married,primary,no,14,0-999,no,yes,cellular,31,jul,2026-07,151,8,4+ contacts,-1,0,unknown,1,0,0,0,no
C18347,25,18-29,blue-collar,married,secondary,no,2307,1k-4.9k,yes,no,cellular,31,jul,2026-07,104,5,4+ contacts,-1,0,unknown,1,0,0,0,no
C18348,45,40-49,self-employed,married,secondary,no,830,0-999,no,no,cellular,31,jul,2026-07,468,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C18349,51,50-59,entrepreneur,married,unknown,no,3404,1k-4.9k,no,no,cellular,31,jul,2026-07,44,7,4+ contacts,-1,0,unknown,1,0,0,0,no
C18350,58,50-59,retired,married,secondary,no,53,0-999,no,no,cellular,31,jul,2026-07,102,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18351,37,30-39,blue-collar,married,primary,no,704,0-999,yes,no,cellular,31,jul,2026-07,183,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C18352,27,18-29,technician,single,secondary,no,3267,1k-4.9k,no,yes,cellular,31,jul,2026-07,62,13,4+ contacts,-1,0,unknown,1,0,0,0,no
C18353,36,30-39,technician,married,tertiary,no,571,0-999,yes,yes,cellular,31,jul,2026-07,46,3,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18354,35,30-39,technician,married,tertiary,no,108,0-999,yes,no,cellular,31,jul,2026-07,65,3,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18355,52,50-59,retired,divorced,primary,no,353,0-999,no,no,cellular,31,jul,2026-07,395,4,4+ contacts,-1,0,unknown,1,1,1,0,no
C18356,38,30-39,blue-collar,married,secondary,no,264,0-999,yes,no,telephone,31,jul,2026-07,15,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18357,36,30-39,blue-collar,married,secondary,no,462,0-999,no,no,cellular,31,jul,2026-07,474,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C18358,44,40-49,management,married,tertiary,no,0,0-999,yes,no,cellular,31,jul,2026-07,49,5,4+ contacts,-1,0,unknown,1,0,0,0,no
C18359,48,40-49,self-employed,married,secondary,no,884,0-999,yes,no,cellular,31,jul,2026-07,118,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18360,44,40-49,management,single,tertiary,no,617,0-999,no,no,telephone,31,jul,2026-07,30,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18361,57,50-59,entrepreneur,married,unknown,no,20584,5k+,no,no,telephone,31,jul,2026-07,28,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18362,49,40-49,unemployed,married,secondary,no,13818,5k+,no,no,cellular,31,jul,2026-07,221,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C18363,52,50-59,management,married,tertiary,no,4358,1k-4.9k,no,no,telephone,31,jul,2026-07,30,7,4+ contacts,-1,0,unknown,1,0,0,0,no
C18364,42,40-49,management,divorced,tertiary,no,580,0-999,yes,no,cellular,31,jul,2026-07,216,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C18365,35,30-39,housemaid,divorced,secondary,no,39,0-999,no,no,cellular,31,jul,2026-07,149,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18366,27,18-29,blue-collar,single,secondary,no,677,0-999,no,yes,telephone,31,jul,2026-07,110,8,4+ contacts,-1,0,unknown,1,0,0,0,no
C18367,36,30-39,blue-collar,married,secondary,no,723,0-999,yes,no,cellular,31,jul,2026-07,101,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18368,32,30-39,management,single,tertiary,no,29,0-999,yes,no,cellular,31,jul,2026-07,49,24,4+ contacts,-1,0,unknown,1,0,0,0,no
C18369,43,40-49,self-employed,married,secondary,no,5317,5k+,no,no,cellular,31,jul,2026-07,244,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C18370,42,40-49,admin.,divorced,secondary,no,490,0-999,no,no,cellular,31,jul,2026-07,196,4,4+ contacts,-1,0,unknown,1,1,1,0,no
C18371,39,30-39,services,married,secondary,yes,-697,Negative,yes,no,cellular,31,jul,2026-07,423,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C18372,37,30-39,blue-collar,married,secondary,no,2924,1k-4.9k,no,no,cellular,31,jul,2026-07,74,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18373,41,40-49,management,married,unknown,no,944,0-999,no,no,cellular,31,jul,2026-07,81,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18374,46,40-49,self-employed,married,secondary,no,390,0-999,yes,no,cellular,31,jul,2026-07,208,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C18375,59,50-59,retired,married,primary,no,3079,1k-4.9k,no,no,telephone,31,jul,2026-07,19,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18376,53,50-59,management,divorced,tertiary,no,3158,1k-4.9k,no,no,cellular,31,jul,2026-07,126,23,4+ contacts,-1,0,unknown,1,0,0,0,no
C18377,48,40-49,management,married,unknown,no,970,0-999,no,no,cellular,31,jul,2026-07,67,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18378,35,30-39,services,single,secondary,no,1742,1k-4.9k,yes,no,cellular,31,jul,2026-07,39,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18379,40,40-49,blue-collar,single,secondary,no,1953,1k-4.9k,no,no,telephone,31,jul,2026-07,78,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18380,38,30-39,admin.,married,tertiary,no,669,0-999,yes,yes,cellular,31,jul,2026-07,129,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18381,42,40-49,technician,married,primary,no,275,0-999,no,no,cellular,31,jul,2026-07,51,9,4+ contacts,-1,0,unknown,1,0,0,0,no
C18382,42,40-49,technician,married,tertiary,no,1079,1k-4.9k,no,no,cellular,31,jul,2026-07,61,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18383,51,50-59,unemployed,divorced,tertiary,no,0,0-999,no,no,cellular,31,jul,2026-07,574,2,2-3 contacts,-1,0,unknown,1,1,1,1,yes
C18384,56,50-59,entrepreneur,divorced,tertiary,no,3846,1k-4.9k,no,no,cellular,31,jul,2026-07,86,7,4+ contacts,-1,0,unknown,1,0,0,0,no
C18385,46,40-49,technician,married,secondary,no,0,0-999,yes,no,telephone,31,jul,2026-07,181,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C18386,57,50-59,admin.,married,secondary,no,340,0-999,no,yes,cellular,31,jul,2026-07,167,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18387,43,40-49,housemaid,single,primary,no,24,0-999,no,no,cellular,31,jul,2026-07,35,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18388,49,40-49,services,divorced,unknown,no,313,0-999,yes,no,cellular,31,jul,2026-07,203,7,4+ contacts,-1,0,unknown,1,1,1,0,no
C18389,37,30-39,technician,single,secondary,no,884,0-999,yes,yes,cellular,31,jul,2026-07,128,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18390,35,30-39,blue-collar,married,secondary,no,86,0-999,no,no,cellular,31,jul,2026-07,128,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18391,36,30-39,admin.,married,secondary,no,3308,1k-4.9k,no,yes,cellular,31,jul,2026-07,119,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18392,40,40-49,blue-collar,married,secondary,no,4853,1k-4.9k,no,no,cellular,31,jul,2026-07,234,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C18393,51,50-59,technician,married,unknown,no,-168,Negative,no,no,cellular,31,jul,2026-07,56,3,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18394,38,30-39,admin.,married,secondary,no,137,0-999,yes,no,cellular,31,jul,2026-07,27,22,4+ contacts,-1,0,unknown,1,0,0,0,no
C18395,31,30-39,technician,single,secondary,no,0,0-999,yes,no,cellular,31,jul,2026-07,16,34,4+ contacts,-1,0,unknown,1,0,0,0,no
C18396,35,30-39,blue-collar,married,secondary,no,-518,Negative,yes,no,cellular,31,jul,2026-07,46,5,4+ contacts,-1,0,unknown,1,0,0,0,no
C18397,47,40-49,admin.,married,secondary,no,3936,1k-4.9k,yes,no,telephone,31,jul,2026-07,15,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18398,37,30-39,blue-collar,married,unknown,no,557,0-999,no,no,cellular,31,jul,2026-07,47,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18399,48,40-49,services,divorced,secondary,no,105,0-999,no,no,cellular,31,jul,2026-07,111,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18400,55,50-59,blue-collar,married,primary,no,842,0-999,no,no,telephone,31,jul,2026-07,144,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18401,42,40-49,blue-collar,married,primary,no,260,0-999,yes,no,telephone,31,jul,2026-07,175,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18402,59,50-59,blue-collar,married,primary,no,595,0-999,no,no,telephone,31,jul,2026-07,208,7,4+ contacts,-1,0,unknown,1,1,1,0,no
C18403,39,30-39,retired,divorced,primary,no,284,0-999,no,no,telephone,31,jul,2026-07,180,8,4+ contacts,-1,0,unknown,1,1,1,0,no
C18404,58,50-59,retired,divorced,primary,no,2538,1k-4.9k,yes,no,cellular,31,jul,2026-07,307,6,4+ contacts,-1,0,unknown,1,1,1,0,no
C18405,50,50-59,blue-collar,divorced,primary,no,2554,1k-4.9k,no,no,cellular,31,jul,2026-07,51,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18406,41,40-49,blue-collar,married,secondary,no,4900,1k-4.9k,yes,no,telephone,31,jul,2026-07,121,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18407,41,40-49,unemployed,single,primary,no,2171,1k-4.9k,no,no,telephone,31,jul,2026-07,120,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18408,59,50-59,admin.,married,primary,no,6187,5k+,no,no,cellular,31,jul,2026-07,114,4,4+ contacts,-1,0,unknown,1,0,0,0,no
C18409,43,40-49,services,divorced,secondary,no,0,0-999,no,no,cellular,31,jul,2026-07,106,4,4+ contacts,-1,0,unknown,1,0,0,0,no
C18410,38,30-39,blue-collar,married,secondary,no,4336,1k-4.9k,yes,no,cellular,31,jul,2026-07,226,6,4+ contacts,-1,0,unknown,1,1,1,0,no
C18411,48,40-49,entrepreneur,married,tertiary,yes,-392,Negative,no,no,cellular,31,jul,2026-07,725,4,4+ contacts,-1,0,unknown,1,1,1,1,yes
C18412,32,30-39,services,married,secondary,no,0,0-999,no,no,cellular,31,jul,2026-07,105,6,4+ contacts,-1,0,unknown,1,0,0,0,no
C18413,58,50-59,blue-collar,divorced,unknown,no,55,0-999,yes,no,cellular,31,jul,2026-07,119,8,4+ contacts,-1,0,unknown,1,0,0,0,no
C18414,49,40-49,management,single,primary,no,548,0-999,no,no,telephone,31,jul,2026-07,115,6,4+ contacts,-1,0,unknown,1,0,0,0,no
C18415,48,40-49,management,married,secondary,no,-876,Negative,no,yes,cellular,31,jul,2026-07,6,16,4+ contacts,-1,0,unknown,1,0,0,0,no
C18416,45,40-49,blue-collar,married,secondary,no,1239,1k-4.9k,no,no,telephone,31,jul,2026-07,67,4,4+ contacts,-1,0,unknown,1,0,0,0,no
C18417,51,50-59,technician,married,secondary,no,8758,5k+,no,no,telephone,31,jul,2026-07,92,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18418,35,30-39,admin.,divorced,secondary,no,-218,Negative,no,yes,cellular,31,jul,2026-07,123,4,4+ contacts,-1,0,unknown,1,0,0,0,no
C18419,35,30-39,blue-collar,single,primary,no,-759,Negative,yes,no,cellular,31,jul,2026-07,142,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18420,41,40-49,blue-collar,married,primary,no,0,0-999,no,no,cellular,31,jul,2026-07,22,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18421,40,40-49,technician,married,secondary,no,296,0-999,no,no,cellular,31,jul,2026-07,253,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
C18422,45,40-49,services,married,secondary,no,27,0-999,yes,yes,cellular,31,jul,2026-07,43,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18423,48,40-49,housemaid,married,secondary,no,1397,1k-4.9k,no,no,cellular,31,jul,2026-07,66,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18424,49,40-49,admin.,married,secondary,no,1629,1k-4.9k,no,no,cellular,31,jul,2026-07,57,2,2-3 contacts,-1,0,unknown,1,0,0,0,no
C18425,46,40-49,management,single,secondary,no,1605,1k-4.9k,no,no,cellular,31,jul,2026-07,126,6,4+ contacts,-1,0,unknown,1,0,0,0,no
C18426,47,40-49,blue-collar,married,secondary,no,846,0-999,yes,no,cellular,31,jul,2026-07,437,2,2-3 contacts,-1,0,unknown,1,1,1,0,no
